datetime,value,percentage,ano,mes,hora,min
2017-05-28 00:00:00+00:00,27935.08134920635,0.33325446636487005,2017.0,5.0,11.5,25.0
2017-06-04 00:00:00+00:00,27798.23511904762,0.33336210517508386,2017.0,5.571428571428571,11.5,25.0
2017-06-11 00:00:00+00:00,28352.766865079364,0.33345840721612036,2017.0,6.0,11.5,25.0
2017-06-18 00:00:00+00:00,31656.93253968254,0.3334086417285746,2017.0,6.0,11.5,25.0
2017-06-25 00:00:00+00:00,31924.45734126984,0.3334950975058753,2017.0,6.0,11.5,25.0
2017-07-02 00:00:00+00:00,28818.877976190477,0.6623836126583099,2017.0,6.285714285714286,11.5,25.0
2017-07-09 00:00:00+00:00,29212.104166666668,0.3332675674674755,2017.0,7.0,11.5,25.0
2017-07-16 00:00:00+00:00,31492.28869047619,0.33341688239062334,2017.0,7.0,11.5,25.0
2017-07-23 00:00:00+00:00,30964.198412698413,0.3333054381667745,2017.0,7.0,11.5,25.0
2017-07-30 00:00:00+00:00,30437.539682539682,0.3334630425615418,2017.0,7.0,11.5,25.0
2017-08-06 00:00:00+00:00,30963.24503968254,0.3335983779736232,2017.0,7.857142857142857,11.5,25.0
2017-08-13 00:00:00+00:00,28185.382936507936,0.33343331763648676,2017.0,8.0,11.5,25.0
2017-08-20 00:00:00+00:00,28109.31349206349,0.33360398568200095,2017.0,8.0,11.5,25.0
2017-08-27 00:00:00+00:00,30013.335317460318,0.3333963061762431,2017.0,8.0,11.5,25.0
2017-09-03 00:00:00+00:00,28463.62896825397,0.3337044410997289,2017.0,8.428571428571429,11.5,25.0
2017-09-10 00:00:00+00:00,28913.08035714286,0.333646877922033,2017.0,9.0,11.5,25.0
2017-09-17 00:00:00+00:00,27898.738095238095,0.333498429278638,2017.0,9.0,11.5,25.0
2017-09-24 00:00:00+00:00,27780.867063492064,0.33369791907301743,2017.0,9.0,11.5,25.0
2017-10-01 00:00:00+00:00,27909.272817460318,0.333497670392262,2017.0,9.142857142857142,11.5,25.0
2017-10-08 00:00:00+00:00,28026.627976190477,0.33333315416213616,2017.0,10.0,11.5,25.0
